observation_id,schema_version,stage,environment_id,classifier,configuration_id,seed,phase,outer_repetition,inner_operation_count,measured_operation_count,record_count,measured_record_count,feature_count,warmup_calls,worker_pid,wall_time_sec,process_cpu_time_sec,start_rss_mib,end_rss_mib,absolute_peak_rss_mib,incremental_peak_rss_mib,selected_input_bytes,numpy_dense_nbytes,serialized_model_bytes,per_operation_latency_sec,per_record_latency_sec,throughput_records_sec,time_unit,rss_unit,size_unit,throughput_unit,measurement_kind,measurement_scope,measurement_provenance,derived_measurement_provenance,workload_sha256,model_sha256,feature_manifest_sha256,v06_lock_sha256,status,failure_type,failure_stage,failure_reason
v07d__training__logistic_regression__mutual_information_select_k_best_k11__s44__r05,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,logistic_regression,mutual_information_select_k_best_k11,44,training,5,1,1,28000,28000,11,3,8624,0.03745965100097237,0.038480766999999805,154.68359375,154.8125,165.55859375,10.875,2464132,2464000,1366,0.03745965100097237,1.337844678606156e-06,747470.92543049,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,af456a668638cdce5c3ab654bee66b4beaa6bf4fe4025ed383b43c5afcd18836,d0761ecd18541e2e2edaedc0e85fb37f3a193f6de267748ca3b42e7aed435f33,3cdda0adb573d35876faa4e7b65da09f98d49d65f431984b791306872e074533,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__logistic_regression__mutual_information_select_k_best_k11__s44__r06,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,logistic_regression,mutual_information_select_k_best_k11,44,training,6,1,1,28000,28000,11,3,8627,0.028326403997198213,0.029835673000000007,154.69140625,154.8203125,165.56640625,10.875,2464132,2464000,1366,0.028326403997198213,1.0116572856142219e-06,988477.0408121519,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,af456a668638cdce5c3ab654bee66b4beaa6bf4fe4025ed383b43c5afcd18836,d0761ecd18541e2e2edaedc0e85fb37f3a193f6de267748ca3b42e7aed435f33,3cdda0adb573d35876faa4e7b65da09f98d49d65f431984b791306872e074533,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__logistic_regression__mutual_information_select_k_best_k11__s44__r07,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,logistic_regression,mutual_information_select_k_best_k11,44,training,7,1,1,28000,28000,11,3,8631,0.032236206003290135,0.03302334600000023,154.4609375,154.58984375,165.3359375,10.875,2464132,2464000,1366,0.032236206003290135,1.1512930715460763e-06,868588.5676851124,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,af456a668638cdce5c3ab654bee66b4beaa6bf4fe4025ed383b43c5afcd18836,d0761ecd18541e2e2edaedc0e85fb37f3a193f6de267748ca3b42e7aed435f33,3cdda0adb573d35876faa4e7b65da09f98d49d65f431984b791306872e074533,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__logistic_regression__mutual_information_select_k_best_k11__s44__r08,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,logistic_regression,mutual_information_select_k_best_k11,44,training,8,1,1,28000,28000,11,3,8634,0.03774563100159867,0.03915744099999996,154.53515625,154.6640625,165.41015625,10.875,2464132,2464000,1366,0.03774563100159867,1.3480582500570953e-06,741807.7074619337,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,af456a668638cdce5c3ab654bee66b4beaa6bf4fe4025ed383b43c5afcd18836,d0761ecd18541e2e2edaedc0e85fb37f3a193f6de267748ca3b42e7aed435f33,3cdda0adb573d35876faa4e7b65da09f98d49d65f431984b791306872e074533,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__logistic_regression__mutual_information_select_k_best_k11__s44__r09,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,logistic_regression,mutual_information_select_k_best_k11,44,training,9,1,1,28000,28000,11,3,8637,0.04320341700076824,0.047698028000000114,154.88671875,155.140625,165.88671875,11.0,2464132,2464000,1366,0.04320341700076824,1.5429791785988658e-06,648096.885473251,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,af456a668638cdce5c3ab654bee66b4beaa6bf4fe4025ed383b43c5afcd18836,d0761ecd18541e2e2edaedc0e85fb37f3a193f6de267748ca3b42e7aed435f33,3cdda0adb573d35876faa4e7b65da09f98d49d65f431984b791306872e074533,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__logistic_regression__mutual_information_select_k_best_k11__s44__r10,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,logistic_regression,mutual_information_select_k_best_k11,44,training,10,1,1,28000,28000,11,3,8640,0.045979147998878034,0.04749462900000001,154.9296875,155.05859375,165.8046875,10.875,2464132,2464000,1366,0.045979147998878034,1.6421124285313583e-06,608971.7017088538,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,af456a668638cdce5c3ab654bee66b4beaa6bf4fe4025ed383b43c5afcd18836,d0761ecd18541e2e2edaedc0e85fb37f3a193f6de267748ca3b42e7aed435f33,3cdda0adb573d35876faa4e7b65da09f98d49d65f431984b791306872e074533,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__decision_tree__none_natural__s45__r01,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,decision_tree,none_natural,45,training,1,1,1,28000,28000,43,3,8644,0.09681266700135893,0.10088192200000012,167.8828125,168.0078125,168.0078125,0.125,9632132,9632000,3780,0.09681266700135893,3.4575952500485334e-06,289218.351970481,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,ce17dac0c207fa19f604f5897e8ed8027de81106a03272a7b8059e327a188705,d8510e171b06bfcbb7de8508cddf9bcfcda85a8f9d51374ce6e421a1585fddaa,5146fd08fe766979adaf443bf9f4f7d32ee3c94cfdaf0fd46ec0efd10e92a10d,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__decision_tree__none_natural__s45__r02,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,decision_tree,none_natural,45,training,2,1,1,28000,28000,43,3,8647,0.1141690889999154,0.11887557700000029,167.51953125,167.64453125,167.64453125,0.125,9632132,9632000,3780,0.1141690889999154,4.077467464282693e-06,245250.27085063932,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,ce17dac0c207fa19f604f5897e8ed8027de81106a03272a7b8059e327a188705,d8510e171b06bfcbb7de8508cddf9bcfcda85a8f9d51374ce6e421a1585fddaa,5146fd08fe766979adaf443bf9f4f7d32ee3c94cfdaf0fd46ec0efd10e92a10d,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__decision_tree__none_natural__s45__r03,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,decision_tree,none_natural,45,training,3,1,1,28000,28000,43,3,8652,0.0926590720009699,0.09899592299999993,167.69921875,167.82421875,167.82421875,0.125,9632132,9632000,3780,0.0926590720009699,3.309252571463211e-06,302183.03934348613,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,ce17dac0c207fa19f604f5897e8ed8027de81106a03272a7b8059e327a188705,d8510e171b06bfcbb7de8508cddf9bcfcda85a8f9d51374ce6e421a1585fddaa,5146fd08fe766979adaf443bf9f4f7d32ee3c94cfdaf0fd46ec0efd10e92a10d,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__decision_tree__none_natural__s45__r04,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,decision_tree,none_natural,45,training,4,1,1,28000,28000,43,3,8658,0.08814683899981901,0.09089557999999975,167.27734375,167.40234375,167.40234375,0.125,9632132,9632000,3780,0.08814683899981901,3.148101392850679e-06,317651.776486931,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,ce17dac0c207fa19f604f5897e8ed8027de81106a03272a7b8059e327a188705,d8510e171b06bfcbb7de8508cddf9bcfcda85a8f9d51374ce6e421a1585fddaa,5146fd08fe766979adaf443bf9f4f7d32ee3c94cfdaf0fd46ec0efd10e92a10d,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__decision_tree__none_natural__s45__r05,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,decision_tree,none_natural,45,training,5,1,1,28000,28000,43,3,8662,0.07390604799729772,0.07915502199999969,167.3828125,167.5078125,167.5078125,0.125,9632132,9632000,3780,0.07390604799729772,2.6395017141892043e-06,378859.38646081823,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,ce17dac0c207fa19f604f5897e8ed8027de81106a03272a7b8059e327a188705,d8510e171b06bfcbb7de8508cddf9bcfcda85a8f9d51374ce6e421a1585fddaa,5146fd08fe766979adaf443bf9f4f7d32ee3c94cfdaf0fd46ec0efd10e92a10d,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__decision_tree__none_natural__s45__r06,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,decision_tree,none_natural,45,training,6,1,1,28000,28000,43,3,8665,0.08402129599926411,0.08644191500000042,167.3203125,167.4453125,167.4453125,0.125,9632132,9632000,3780,0.08402129599926411,3.0007605714022898e-06,333248.8468190878,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,ce17dac0c207fa19f604f5897e8ed8027de81106a03272a7b8059e327a188705,d8510e171b06bfcbb7de8508cddf9bcfcda85a8f9d51374ce6e421a1585fddaa,5146fd08fe766979adaf443bf9f4f7d32ee3c94cfdaf0fd46ec0efd10e92a10d,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__decision_tree__none_natural__s45__r07,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,decision_tree,none_natural,45,training,7,1,1,28000,28000,43,3,8668,0.08462100200267741,0.08730610900000002,167.28515625,167.41015625,167.41015625,0.125,9632132,9632000,3780,0.08462100200267741,3.022178642952765e-06,330887.1242048644,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,ce17dac0c207fa19f604f5897e8ed8027de81106a03272a7b8059e327a188705,d8510e171b06bfcbb7de8508cddf9bcfcda85a8f9d51374ce6e421a1585fddaa,5146fd08fe766979adaf443bf9f4f7d32ee3c94cfdaf0fd46ec0efd10e92a10d,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__decision_tree__none_natural__s45__r08,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,decision_tree,none_natural,45,training,8,1,1,28000,28000,43,3,8671,0.21523176199843874,0.237430539,167.52734375,167.65234375,167.65234375,0.125,9632132,9632000,3780,0.21523176199843874,7.686848642801383e-06,130092.32345643813,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,ce17dac0c207fa19f604f5897e8ed8027de81106a03272a7b8059e327a188705,d8510e171b06bfcbb7de8508cddf9bcfcda85a8f9d51374ce6e421a1585fddaa,5146fd08fe766979adaf443bf9f4f7d32ee3c94cfdaf0fd46ec0efd10e92a10d,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__decision_tree__none_natural__s45__r09,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,decision_tree,none_natural,45,training,9,1,1,28000,28000,43,3,8676,0.08524077500260319,0.08785943200000013,167.76171875,167.88671875,167.88671875,0.125,9632132,9632000,3780,0.08524077500260319,3.044313392950114e-06,328481.29312696774,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,ce17dac0c207fa19f604f5897e8ed8027de81106a03272a7b8059e327a188705,d8510e171b06bfcbb7de8508cddf9bcfcda85a8f9d51374ce6e421a1585fddaa,5146fd08fe766979adaf443bf9f4f7d32ee3c94cfdaf0fd46ec0efd10e92a10d,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__decision_tree__none_natural__s45__r10,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,decision_tree,none_natural,45,training,10,1,1,28000,28000,43,3,8680,0.10641196200231207,0.11091064900000003,167.73046875,167.98046875,167.98046875,0.25,9632132,9632000,3780,0.10641196200231207,3.800427214368288e-06,263128.31258004275,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,ce17dac0c207fa19f604f5897e8ed8027de81106a03272a7b8059e327a188705,d8510e171b06bfcbb7de8508cddf9bcfcda85a8f9d51374ce6e421a1585fddaa,5146fd08fe766979adaf443bf9f4f7d32ee3c94cfdaf0fd46ec0efd10e92a10d,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__decision_tree__pairwise_correlation_filter_natural__s45__r01,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,decision_tree,pairwise_correlation_filter_natural,45,training,1,1,1,28000,28000,42,3,8684,0.07456445400021039,0.07787513199999996,166.76953125,166.89453125,166.89453125,0.125,9408132,9408000,3764,0.07456445400021039,2.6630162142932283e-06,375514.0485561793,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,ce17dac0c207fa19f604f5897e8ed8027de81106a03272a7b8059e327a188705,086eac2907db5a138e7473e1bde4891a509e538630e51ba0990e6f26eec2bd86,c355fe6d1f8ed5557b3f94f48cd0c4400d9f4a6894f52916c79a7721a912eef6,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__decision_tree__pairwise_correlation_filter_natural__s45__r02,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,decision_tree,pairwise_correlation_filter_natural,45,training,2,1,1,28000,28000,42,3,8687,0.1453202410011727,0.15447116500000035,167.38671875,167.51171875,167.51171875,0.125,9408132,9408000,3764,0.1453202410011727,5.190008607184739e-06,192677.90781997153,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,ce17dac0c207fa19f604f5897e8ed8027de81106a03272a7b8059e327a188705,086eac2907db5a138e7473e1bde4891a509e538630e51ba0990e6f26eec2bd86,c355fe6d1f8ed5557b3f94f48cd0c4400d9f4a6894f52916c79a7721a912eef6,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__decision_tree__pairwise_correlation_filter_natural__s45__r03,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,decision_tree,pairwise_correlation_filter_natural,45,training,3,1,1,28000,28000,42,3,8690,0.08632749200114631,0.09261225900000003,167.45703125,167.70703125,167.70703125,0.25,9408132,9408000,3764,0.08632749200114631,3.083124714326654e-06,324346.2696637613,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,ce17dac0c207fa19f604f5897e8ed8027de81106a03272a7b8059e327a188705,086eac2907db5a138e7473e1bde4891a509e538630e51ba0990e6f26eec2bd86,c355fe6d1f8ed5557b3f94f48cd0c4400d9f4a6894f52916c79a7721a912eef6,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__decision_tree__pairwise_correlation_filter_natural__s45__r04,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,decision_tree,pairwise_correlation_filter_natural,45,training,4,1,1,28000,28000,42,3,8694,0.09804345199881936,0.103640768,167.43359375,167.55859375,167.55859375,0.125,9408132,9408000,3764,0.09804345199881936,3.5015518571006917e-06,285587.6596464308,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,ce17dac0c207fa19f604f5897e8ed8027de81106a03272a7b8059e327a188705,086eac2907db5a138e7473e1bde4891a509e538630e51ba0990e6f26eec2bd86,c355fe6d1f8ed5557b3f94f48cd0c4400d9f4a6894f52916c79a7721a912eef6,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__decision_tree__pairwise_correlation_filter_natural__s45__r05,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,decision_tree,pairwise_correlation_filter_natural,45,training,5,1,1,28000,28000,42,3,8697,0.11120752900023945,0.11972435599999942,167.19140625,167.31640625,167.31640625,0.125,9408132,9408000,3764,0.11120752900023945,3.971697464294266e-06,251781.51382124238,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,ce17dac0c207fa19f604f5897e8ed8027de81106a03272a7b8059e327a188705,086eac2907db5a138e7473e1bde4891a509e538630e51ba0990e6f26eec2bd86,c355fe6d1f8ed5557b3f94f48cd0c4400d9f4a6894f52916c79a7721a912eef6,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__decision_tree__pairwise_correlation_filter_natural__s45__r06,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,decision_tree,pairwise_correlation_filter_natural,45,training,6,1,1,28000,28000,42,3,8704,0.08745006400204147,0.09183854700000005,167.21484375,167.46484375,167.46484375,0.25,9408132,9408000,3764,0.08745006400204147,3.1232165715014813e-06,320182.72736022645,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,ce17dac0c207fa19f604f5897e8ed8027de81106a03272a7b8059e327a188705,086eac2907db5a138e7473e1bde4891a509e538630e51ba0990e6f26eec2bd86,c355fe6d1f8ed5557b3f94f48cd0c4400d9f4a6894f52916c79a7721a912eef6,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__decision_tree__pairwise_correlation_filter_natural__s45__r07,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,decision_tree,pairwise_correlation_filter_natural,45,training,7,1,1,28000,28000,42,3,8707,0.09639351200166857,0.10018717499999985,167.25390625,167.37890625,167.37890625,0.125,9408132,9408000,3764,0.09639351200166857,3.4426254286310203e-06,290475.9814074968,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,ce17dac0c207fa19f604f5897e8ed8027de81106a03272a7b8059e327a188705,086eac2907db5a138e7473e1bde4891a509e538630e51ba0990e6f26eec2bd86,c355fe6d1f8ed5557b3f94f48cd0c4400d9f4a6894f52916c79a7721a912eef6,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__decision_tree__pairwise_correlation_filter_natural__s45__r08,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,decision_tree,pairwise_correlation_filter_natural,45,training,8,1,1,28000,28000,42,3,8711,0.11544928899820661,0.12151488099999952,167.20703125,167.33203125,167.33203125,0.125,9408132,9408000,3764,0.11544928899820661,4.123188892793094e-06,242530.72706610564,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,ce17dac0c207fa19f604f5897e8ed8027de81106a03272a7b8059e327a188705,086eac2907db5a138e7473e1bde4891a509e538630e51ba0990e6f26eec2bd86,c355fe6d1f8ed5557b3f94f48cd0c4400d9f4a6894f52916c79a7721a912eef6,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__decision_tree__pairwise_correlation_filter_natural__s45__r09,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,decision_tree,pairwise_correlation_filter_natural,45,training,9,1,1,28000,28000,42,3,8714,0.11290320000262,0.11872097399999992,166.9765625,167.1015625,167.1015625,0.125,9408132,9408000,3764,0.11290320000262,4.032257142950714e-06,248000.05667997224,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,ce17dac0c207fa19f604f5897e8ed8027de81106a03272a7b8059e327a188705,086eac2907db5a138e7473e1bde4891a509e538630e51ba0990e6f26eec2bd86,c355fe6d1f8ed5557b3f94f48cd0c4400d9f4a6894f52916c79a7721a912eef6,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__decision_tree__pairwise_correlation_filter_natural__s45__r10,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,decision_tree,pairwise_correlation_filter_natural,45,training,10,1,1,28000,28000,42,3,8717,0.13726815400150372,0.14554467899999946,167.2109375,167.4609375,167.4609375,0.25,9408132,9408000,3764,0.13726815400150372,4.9024340714822755e-06,203980.30558270108,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,ce17dac0c207fa19f604f5897e8ed8027de81106a03272a7b8059e327a188705,086eac2907db5a138e7473e1bde4891a509e538630e51ba0990e6f26eec2bd86,c355fe6d1f8ed5557b3f94f48cd0c4400d9f4a6894f52916c79a7721a912eef6,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
