classifier,configuration_id,scenario_id,attack_type,attack_rate,attack_severity,metric,count,mean,std,min,max,ci95_low,ci95_high
decision_tree,none_natural,value_manipulation__r0p05__medium,value_manipulation,0.05,MEDIUM,model_fit_wall_time_sec,0,,,,,,
decision_tree,none_natural,value_manipulation__r0p05__medium,value_manipulation,0.05,MEDIUM,model_fit_cpu_time_sec,0,,,,,,
decision_tree,none_natural,value_manipulation__r0p05__medium,value_manipulation,0.05,MEDIUM,model_fit_peak_rss_mib,0,,,,,,
decision_tree,none_natural,value_manipulation__r0p05__medium,value_manipulation,0.05,MEDIUM,combined_fit_wall_time_sec,0,,,,,,
decision_tree,none_natural,value_manipulation__r0p05__medium,value_manipulation,0.05,MEDIUM,inference_wall_time_sec,5,0.0024121065197687127,0.000300834577570366,0.00213267309954972,0.0027609021999523975,0.0020385710553844547,0.0027856419841529706
decision_tree,none_natural,value_manipulation__r0p05__medium,value_manipulation,0.05,MEDIUM,per_record_inference_sec,5,4.0201775329478546e-07,5.013909626172766e-08,3.5544551659161997e-07,4.601503666587329e-07,3.397618425640758e-07,4.6427366402549513e-07
decision_tree,none_natural,value_manipulation__r0p05__medium,value_manipulation,0.05,MEDIUM,inference_cpu_time_sec,5,0.0024630048199992412,0.0003553799066185052,0.002107842999998866,0.0028602906999992683,0.002021742384265677,0.0029042672557328055
decision_tree,none_natural,value_manipulation__r0p05__medium,value_manipulation,0.05,MEDIUM,inference_peak_rss_mib,5,803.40625,0.0,803.40625,803.40625,803.40625,803.40625
decision_tree,none_natural,value_manipulation__r0p05__medium,value_manipulation,0.05,MEDIUM,peak_rss_mib,5,803.40625,0.0,803.40625,803.40625,803.40625,803.40625
decision_tree,none_natural,value_manipulation__r0p05__medium,value_manipulation,0.05,MEDIUM,serialized_model_bytes,5,4132.0,327.90242451070714,3780.0,4420.0,3724.8553645610036,4539.144635438996
decision_tree,none_natural,value_manipulation__r0p05__medium,value_manipulation,0.05,MEDIUM,serialized_model_kib,5,4.03515625,0.32021721143623744,3.69140625,4.31640625,3.637554066954105,4.432758433045895
logistic_regression,none_natural,value_manipulation__r0p05__medium,value_manipulation,0.05,MEDIUM,selected_feature_count,5,43.0,0.0,43.0,43.0,43.0,43.0
logistic_regression,none_natural,value_manipulation__r0p05__medium,value_manipulation,0.05,MEDIUM,source_block_count,5,10.0,0.0,10.0,10.0,10.0,10.0
logistic_regression,none_natural,value_manipulation__r0p05__medium,value_manipulation,0.05,MEDIUM,selected_input_bytes,5,2064132.0,0.0,2064132.0,2064132.0,2064132.0,2064132.0
logistic_regression,none_natural,value_manipulation__r0p05__medium,value_manipulation,0.05,MEDIUM,model_fit_wall_time_sec,5,0.49001829079934395,0.09719446902817075,0.4144513709979947,0.6605000540002948,0.3693354177824376,0.6107011638162503
logistic_regression,none_natural,value_manipulation__r0p05__medium,value_manipulation,0.05,MEDIUM,model_fit_cpu_time_sec,5,0.29261962500000005,0.07522294968955433,0.21856836799999968,0.4180874179999998,0.19921799653171318,0.3860212534682869
logistic_regression,none_natural,value_manipulation__r0p05__medium,value_manipulation,0.05,MEDIUM,model_fit_peak_rss_mib,5,182.0546875,0.12530480415894876,181.8984375,182.19140625,181.89910103587374,182.21027396412626
logistic_regression,none_natural,value_manipulation__r0p05__medium,value_manipulation,0.05,MEDIUM,combined_fit_wall_time_sec,5,0.49001829079934395,0.09719446902817075,0.4144513709979947,0.6605000540002948,0.3693354177824376,0.6107011638162503
logistic_regression,none_natural,value_manipulation__r0p05__medium,value_manipulation,0.05,MEDIUM,inference_wall_time_sec,5,0.0024193494001519865,0.00037373797292861345,0.00198490659968229,0.0027518807000888046,0.0019552924144045055,0.0028834063858994676
logistic_regression,none_natural,value_manipulation__r0p05__medium,value_manipulation,0.05,MEDIUM,per_record_inference_sec,5,4.032249000253311e-07,6.228966215476892e-08,3.30817766613715e-07,4.586467833481341e-07,3.2588206906741757e-07,4.805677309832447e-07
logistic_regression,none_natural,value_manipulation__r0p05__medium,value_manipulation,0.05,MEDIUM,inference_cpu_time_sec,5,0.0024777812000002087,0.0003917538258717668,0.00201951960000315,0.0028081690000021807,0.001991354578256263,0.0029642078217441544
logistic_regression,none_natural,value_manipulation__r0p05__medium,value_manipulation,0.05,MEDIUM,inference_peak_rss_mib,5,803.40625,0.0,803.40625,803.40625,803.40625,803.40625
logistic_regression,none_natural,value_manipulation__r0p05__medium,value_manipulation,0.05,MEDIUM,peak_rss_mib,5,803.40625,0.0,803.40625,803.40625,803.40625,803.40625
logistic_regression,none_natural,value_manipulation__r0p05__medium,value_manipulation,0.05,MEDIUM,serialized_model_bytes,5,2342.0,0.0,2342.0,2342.0,2342.0,2342.0
logistic_regression,none_natural,value_manipulation__r0p05__medium,value_manipulation,0.05,MEDIUM,serialized_model_kib,5,2.287109375,0.0,2.287109375,2.287109375,2.287109375,2.287109375
decision_tree,pairwise_correlation_filter_natural,value_manipulation__r0p05__medium,value_manipulation,0.05,MEDIUM,selected_feature_count,5,42.0,0.0,42.0,42.0,42.0,42.0
decision_tree,pairwise_correlation_filter_natural,value_manipulation__r0p05__medium,value_manipulation,0.05,MEDIUM,source_block_count,5,9.0,0.0,9.0,9.0,9.0,9.0
decision_tree,pairwise_correlation_filter_natural,value_manipulation__r0p05__medium,value_manipulation,0.05,MEDIUM,selected_input_bytes,5,2016132.0,0.0,2016132.0,2016132.0,2016132.0,2016132.0
